frame,timestamp,latency_ms,cpu_percent,memory_mb,detections
71095,51.63159820437431,9.529590606689453,26.1,113.58984375,2
71096,51.68159820511937,9.056329727172852,19.5,113.58984375,2
71097,51.73159820586443,7.538080215454102,66.7,113.58984375,2
71098,51.78159820660949,7.539987564086914,31.2,113.58984375,2
71099,51.831598207354546,9.522199630737305,46.2,113.58984375,2
71100,51.881598208099604,9.514570236206055,37.6,113.58984375,2
71101,51.93159820884466,10.544061660766602,30.8,113.58984375,2
71102,51.98159820958972,8.542299270629883,17.1,113.58984375,1
71103,52.03159821033478,8.104562759399414,6.9,113.58984375,1
71104,52.081598211079836,7.030487060546875,10.2,113.58984375,1
71105,52.131598211824894,11.529207229614258,21.2,113.58984375,1
71106,52.18159821256995,8.527755737304688,25.0,113.59375,1
71107,52.23159821331501,10.18667221069336,37.5,113.59375,1
71108,52.28159821406007,7.0095062255859375,41.3,113.59375,1
71109,52.331598214805126,8.535146713256836,8.0,113.59375,1
71110,52.381598215550184,8.530855178833008,31.5,113.59375,1
71111,52.43159821629524,9.542465209960938,72.2,113.59375,1
71112,52.4815982170403,9.530067443847656,47.1,113.59375,1
71113,52.53159821778536,8.52656364440918,12.3,113.59375,1
71114,52.58159821853042,10.055303573608398,28.6,113.59375,1
71115,52.631598219275475,8.529901504516602,45.2,113.59375,1
71116,52.68159822002053,9.53221321105957,43.8,113.59375,1
71117,52.73159822076559,7.523775100708008,33.3,113.59375,1
71118,52.78159822151065,5.997419357299805,31.4,113.59375,1
71119,52.83159822225571,6.543874740600586,33.5,113.59375,1
71120,52.881598223000765,10.032176971435547,39.5,113.59375,1
71121,52.93159822374582,10.443925857543945,26.0,113.59375,1
71122,52.98159822449088,7.24029541015625,33.3,113.59375,1
71123,53.03159822523594,7.5206756591796875,27.8,113.59375,1
71124,53.081598225981,8.239030838012695,16.7,113.59375,1
71125,53.131598226726055,7.5225830078125,69.2,113.59375,1
71126,53.18159822747111,8.523702621459961,32.5,113.59375,1
71127,53.23159822821617,8.541345596313477,12.9,113.59375,1
71128,53.28159822896123,9.542226791381836,16.6,113.59375,1
71129,53.33159822970629,8.537530899047852,16.8,113.59375,1
71130,53.381598230451345,7.001638412475586,38.5,113.59375,1
71131,53.4315982311964,6.267070770263672,23.0,113.59375,1
71132,53.48159823194146,6.000280380249023,100.0,113.59375,1
71133,53.53159823268652,8.527994155883789,45.7,113.59375,1
71134,53.58159823343158,7.159709930419922,41.6,113.59375,1
71135,53.631598234176636,9.534120559692383,22.6,113.59375,1
71136,53.681598234921694,9.428977966308594,44.1,113.59375,1
71137,53.73159823566675,9.54127311706543,33.3,113.59375,1
71138,53.78159823641181,9.52291488647461,30.9,113.59375,1
71139,53.83159823715687,8.536577224731445,13.6,113.59375,1
71140,53.881598237901926,9.028434753417969,30.4,113.59375,1
71141,53.931598238646984,9.530305862426758,63.0,113.59765625,1
71142,53.98159823939204,9.523630142211914,33.7,113.59765625,1
71143,54.0315982401371,9.152889251708984,30.1,113.59765625,1
71144,54.08159824088216,8.521795272827148,22.5,113.59765625,1
71145,54.131598241627216,8.533000946044922,31.4,113.59765625,1
71146,54.181598242372274,8.35418701171875,41.1,113.59765625,1
71147,54.23159824311733,8.527994155883789,39.1,113.59765625,1
71148,54.28159824386239,10.527372360229492,45.7,113.59765625,1
71149,54.33159824460745,7.51948356628418,15.0,113.59765625,1
71150,54.38159824535251,9.516000747680664,30.9,113.59765625,1
71151,54.431598246097565,10.526895523071289,41.7,113.59765625,1
71152,54.48159824684262,9.516477584838867,21.6,113.59765625,1
71153,54.53159824758768,10.751724243164062,29.1,113.59765625,1
71154,54.58159824833274,10.529756546020508,33.3,113.59765625,1
71155,54.6315982490778,11.528968811035156,42.7,113.59765625,1
71156,54.681598249822855,9.51695442199707,59.0,113.59765625,1
71157,54.73159825056791,8.529424667358398,37.4,113.59765625,1
71158,54.78159825131297,8.031129837036133,48.3,113.59765625,1
71159,54.83159825205803,10.536432266235352,56.2,113.59765625,1
71160,54.88159825280309,9.521961212158203,32.8,113.59765625,1
71161,54.931598253548145,9.013652801513672,17.0,113.59765625,1
71162,54.9815982542932,9.533882141113281,35.1,113.59765625,1
71163,55.03159825503826,8.53586196899414,28.5,113.59765625,1
71164,55.08159825578332,10.553836822509766,26.9,113.59765625,1
71165,55.13159825652838,8.521080017089844,17.1,113.59765625,1
71166,55.181598257273436,9.537220001220703,34.2,113.59765625,1
71167,55.231598258018494,9.532690048217773,66.7,113.59765625,1
71168,55.28159825876355,6.999969482421875,33.3,113.59765625,1
71169,55.33159825950861,8.537530899047852,30.3,113.59765625,1
71170,55.38159826025367,10.542869567871094,29.4,113.59765625,1
71171,55.431598260998726,10.520458221435547,42.9,113.59765625,1
71172,55.481598261743784,9.534358978271484,30.1,113.59765625,1
71173,55.53159826248884,9.04989242553711,32.9,113.59765625,1
71174,55.5815982632339,9.53221321105957,36.9,113.59765625,1
71175,55.63159826397896,11.531352996826172,28.6,113.59765625,1
71176,55.681598264724016,8.536815643310547,25.7,113.6015625,1
71177,55.731598265469074,10.051727294921875,28.5,113.6015625,1
71178,55.78159826621413,11.531352996826172,4.0,113.61328125,1
71179,55.83159826695919,9.528875350952148,29.7,113.62109375,1
71180,55.88159826770425,10.53929328918457,22.9,113.62109375,1
71181,55.93159826844931,8.04591178894043,52.6,113.62109375,1
71182,55.981598269194365,10.542154312133789,28.3,113.62109375,1
71183,56.03159826993942,8.533954620361328,29.2,113.62109375,1
71184,56.08159827068448,11.198282241821289,29.4,113.62109375,1
71185,56.13159827142954,10.527610778808594,33.7,113.62109375,1
71186,56.1815982721746,9.53054428100586,29.2,113.62109375,1
71187,56.231598272919655,10.535001754760742,28.6,113.62109375,1
71188,56.28159827366471,11.52944564819336,28.3,113.68359375,1
71189,56.33159827440977,10.540962219238281,39.9,113.68359375,1
71190,56.38159827515483,7.010936737060547,38.9,113.68359375,1
71191,56.43159827589989,9.536027908325195,39.4,113.68359375,1
71192,56.481598276644945,12.061119079589844,39.0,113.68359375,1
71193,56.53159827739,6.997823715209961,36.6,113.68359375,1
71194,56.58159827813506,10.542631149291992,21.4,113.68359375,1
71195,56.63159827888012,10.221004486083984,42.9,113.68359375,1
71196,56.68159827962518,11.039972305297852,33.3,113.68359375,1
71197,56.731598280370235,8.545160293579102,32.1,113.68359375,1
71198,56.78159828111529,10.526657104492188,30.6,113.68359375,1
71199,56.83159828186035,10.543107986450195,31.2,113.68359375,1
71200,56.88159828260541,11.054277420043945,25.0,113.68359375,1
71201,56.93159828335047,8.027076721191406,32.7,113.68359375,1
71202,56.981598284095526,9.536027908325195,36.4,113.69140625,1
71203,57.031598284840584,11.536359786987305,29.5,113.69140625,1
71204,57.08159828558564,8.028030395507812,48.5,113.69140625,1
71205,57.1315982863307,10.546445846557617,29.2,113.6953125,2
71206,57.18159828707576,10.532379150390625,35.1,113.6953125,2
71207,57.231598287820816,10.54525375366211,31.4,113.6953125,2
71208,57.281598288565874,11.055469512939453,15.8,113.6953125,2
71209,57.33159828931093,10.534048080444336,29.7,113.6953125,2
71210,57.38159829005599,11.516094207763672,55.6,113.6953125,2
71211,57.43159829080105,9.530305862426758,31.4,113.69921875,1
71212,57.481598291546106,10.686635971069336,50.0,113.69921875,1
71213,57.531598292291164,7.015466690063477,25.9,113.69921875,2
71214,57.58159829303622,11.04283332824707,50.0,113.69921875,1
71215,57.63159829378128,9.396791458129883,28.6,113.69921875,1
71216,57.68159829452634,10.08152961730957,20.5,113.69921875,1
71217,57.7315982952714,9.539365768432617,15.7,113.69921875,2
71218,57.781598296016455,10.580062866210938,27.4,113.69921875,2
71219,57.83159829676151,10.541439056396484,42.9,113.69921875,2
71220,57.88159829750657,11.240959167480469,29.8,113.69921875,1
71221,57.93159829825163,11.530160903930664,32.5,113.69921875,2
71222,57.98159829899669,10.537862777709961,29.3,113.69921875,2
71223,58.031598299741745,10.545015335083008,29.6,113.69921875,1
71224,58.0815983004868,8.077383041381836,40.0,113.69921875,2
71225,58.13159830123186,10.541677474975586,38.9,113.69921875,1
71226,58.18159830197692,10.52999496459961,36.7,113.69921875,1
71227,58.23159830272198,11.545896530151367,26.7,113.69921875,1
71228,58.281598303467035,11.52801513671875,46.7,113.69921875,1
71229,58.33159830421209,11.527061462402344,26.9,113.69921875,1
71230,58.38159830495715,10.532140731811523,40.0,113.69921875,1
71231,58.43159830570221,10.527610778808594,38.9,113.69921875,1
71232,58.48159830644727,12.071609497070312,29.2,113.69921875,1
71233,58.531598307192326,8.539915084838867,37.8,113.69921875,1
71234,58.581598307937384,10.532379150390625,47.1,113.69921875,1
71235,58.63159830868244,11.56473159790039,30.6,113.69921875,1
71236,58.6815983094275,11.546850204467773,33.9,113.69921875,1
71237,58.73159831017256,10.53476333618164,48.6,113.69921875,1
71238,58.781598310917616,9.540557861328125,6.6,113.69921875,1
71239,58.831598311662674,11.054754257202148,28.9,113.69921875,1
71240,58.88159831240773,11.517047882080078,58.8,113.69921875,1
71241,58.93159831315279,12.052297592163086,48.8,113.69921875,1
71242,58.98159831389785,9.539604187011719,34.5,113.69921875,1
71243,59.031598314642906,8.860349655151367,21.4,113.69921875,1
71244,59.081598315387964,12.539148330688477,36.6,113.69921875,1
71245,59.13159831613302,10.534286499023438,46.2,113.7578125,1
71246,59.18159831687808,9.537458419799805,38.5,113.76171875,1
71247,59.23159831762314,11.080741882324219,36.7,113.82421875,1
71248,59.2815983183682,11.457681655883789,27.8,113.82421875,1
71249,59.331598319113255,9.541749954223633,23.8,113.82421875,1
71250,59.38159831985831,10.541200637817383,27.7,113.82421875,1
71251,59.43159832060337,10.521411895751953,15.6,113.82421875,1
71252,59.48159832134843,10.520458221435547,42.5,113.82421875,1
71253,59.53159832209349,9.55653190612793,60.0,113.82421875,1
71254,59.581598322838545,11.053800582885742,26.3,113.82421875,1
71255,59.6315983235836,8.544206619262695,26.7,113.82421875,1
71256,59.68159832432866,9.552717208862305,31.1,113.82421875,1
71257,59.73159832507372,10.523080825805664,7.7,113.82421875,1
71258,59.78159832581878,8.535623550415039,21.7,113.82421875,1
71259,59.831598326563835,9.53221321105957,33.3,113.82421875,1
71260,59.88159832730889,11.523246765136719,29.3,113.82421875,2
71261,59.93159832805395,8.000612258911133,32.8,113.82421875,1
71262,59.98159832879901,10.527372360229492,25.8,113.82421875,1
71263,60.03159832954407,10.523080825805664,34.2,113.82421875,1
71264,60.081598330289125,9.499788284301758,17.4,113.82421875,1
71265,60.13159833103418,10.433673858642578,50.0,113.82421875,1
71266,60.18159833177924,10.527849197387695,32.0,113.82421875,2
71267,60.2315983325243,10.534524917602539,36.5,113.82421875,1
71268,60.28159833326936,9.546279907226562,25.0,113.82421875,2
71269,60.331598334014416,12.05587387084961,39.8,113.82421875,1
71270,60.381598334759474,9.539127349853516,32.4,113.82421875,1
71271,60.43159833550453,10.537147521972656,36.4,113.82421875,1
71272,60.48159833624959,10.518789291381836,42.1,113.82421875,3
71273,60.53159833699465,11.55996322631836,35.0,113.82421875,3
71274,60.581598337739706,11.531591415405273,46.8,113.82421875,3
71275,60.631598338484764,10.539054870605469,37.7,113.82421875,3
71276,60.68159833922982,8.542060852050781,20.8,113.82421875,4
71277,60.73159833997488,11.527061462402344,28.9,113.82421875,3
71278,60.78159834071994,10.54072380065918,41.9,113.82421875,2
71279,60.831598341464996,7.522106170654297,36.2,113.82421875,3
71280,60.881598342210054,8.544206619262695,36.5,113.82421875,3
71281,60.93159834295511,8.533477783203125,10.8,113.828125,2
71282,60.98159834370017,9.524822235107422,44.4,113.828125,2
71283,61.03159834444523,9.553670883178711,27.3,113.828125,2
71284,61.08159834519029,10.541439056396484,15.0,113.828125,2
71285,61.131598345935345,8.529424667358398,35.4,113.828125,2
71286,61.1815983466804,9.549140930175781,19.4,113.828125,2
71287,61.23159834742546,10.522603988647461,42.9,113.828125,2
71288,61.28159834817052,9.525775909423828,36.8,113.828125,1
71289,61.33159834891558,10.207891464233398,19.4,113.828125,2
71290,61.381598349660635,11.541128158569336,25.0,113.828125,2
71291,61.43159835040569,11.533975601196289,30.0,113.828125,2
71292,61.48159835115075,9.519815444946289,45.0,113.828125,2
71293,61.53159835189581,11.562585830688477,27.5,113.828125,2
71294,61.58159835264087,11.588096618652344,25.8,113.828125,1
71295,61.631598353385925,8.522272109985352,41.7,113.828125,1
71296,61.68159835413098,10.543346405029297,50.0,113.828125,1
71297,61.73159835487604,10.546684265136719,40.4,113.828125,1
71298,61.7815983556211,9.251832962036133,28.3,113.828125,1
71299,61.83159835636616,8.517980575561523,23.1,113.828125,2
71300,61.881598357111216,10.535240173339844,24.3,113.828125,1
71301,61.931598357856274,10.526895523071289,31.8,113.828125,1
71302,61.98159835860133,10.553359985351562,54.2,113.828125,1
71303,62.03159835934639,12.53199577331543,34.7,113.828125,1
71304,62.08159836009145,11.542558670043945,29.5,113.828125,1
71305,62.131598360836506,9.542465209960938,41.0,113.828125,1
71306,62.181598361581564,10.526418685913086,33.3,113.828125,1
71307,62.23159836232662,9.532690048217773,58.3,113.828125,1
71308,62.28159836307168,10.54072380065918,33.3,113.828125,1
71309,62.33159836381674,9.540796279907227,19.4,113.828125,1
71310,62.381598364561796,8.524417877197266,27.8,113.828125,1
71311,62.431598365306854,10.537147521972656,37.9,113.828125,1
71312,62.48159836605191,10.535717010498047,36.9,113.828125,1
71313,62.53159836679697,9.511232376098633,30.3,113.828125,1
71314,62.58159836754203,9.521245956420898,45.5,113.828125,1
71315,62.63159836828709,11.53564453125,31.8,113.828125,1
71316,62.681598369032145,8.530855178833008,16.2,113.83203125,1
71317,62.7315983697772,9.98067855834961,18.1,113.83203125,1
71318,62.78159837052226,9.526252746582031,42.9,113.83203125,1
71319,62.83159837126732,11.406183242797852,23.1,113.83203125,1
71320,62.88159837201238,10.523796081542969,29.0,113.83203125,1
71321,62.931598372757435,10.550975799560547,34.6,113.83203125,1
71322,62.98159837350249,10.039329528808594,39.1,113.83203125,1
71323,63.03159837424755,10.530233383178711,41.0,113.83203125,1
71324,63.08159837499261,9.542465209960938,46.4,113.83203125,1
71325,63.13159837573767,7.529258728027344,25.0,113.83203125,1
71326,63.181598376482725,10.526657104492188,34.4,113.83203125,1
71327,63.23159837722778,11.959075927734375,33.3,113.83203125,1
71328,63.28159837797284,10.530233383178711,29.0,113.83203125,1
71329,63.3315983787179,8.041620254516602,21.2,113.83203125,1
71330,63.38159837946296,11.54947280883789,14.9,113.83203125,1
71331,63.431598380208015,11.522769927978516,8.0,113.83203125,1
71332,63.48159838095307,9.518861770629883,16.3,113.83203125,1
71333,63.53159838169813,9.51242446899414,33.3,113.83203125,1
71334,63.58159838244319,11.523723602294922,31.3,113.83203125,1
71335,63.63159838318825,9.539604187011719,8.3,113.83203125,1
71336,63.681598383933306,10.526418685913086,27.2,113.83203125,1
71337,63.731598384678364,9.515523910522461,27.6,113.83203125,1
71338,63.78159838542342,8.526325225830078,23.0,113.83203125,1
71339,63.83159838616848,8.510351181030273,26.4,113.83203125,1
71340,63.88159838691354,11.052370071411133,22.2,113.83203125,1
71341,63.931598387658596,9.527444839477539,21.9,113.83203125,1
71342,63.981598388403654,8.526802062988281,23.7,113.83203125,1
71343,64.03159838914871,9.531497955322266,25.9,113.83203125,1
71344,64.08159838989377,11.591672897338867,35.8,113.83203125,1
71345,64.13159839063883,10.530710220336914,68.8,113.83203125,1
71346,64.18159839138389,9.532451629638672,52.5,113.83203125,1
71347,64.23159839212894,10.524988174438477,29.6,113.83203125,1
71348,64.281598392874,9.517192840576172,20.7,113.83203125,1
71349,64.33159839361906,9.535789489746094,50.0,113.83203125,1
71350,64.38159839436412,9.527444839477539,40.2,113.8359375,1
71351,64.43159839510918,9.532451629638672,44.3,113.8359375,1
71352,64.48159839585423,11.561155319213867,43.5,113.8359375,1
71353,64.53159839659929,9.531736373901367,39.1,113.8359375,1
71354,64.58159839734435,10.537862777709961,34.2,113.8359375,1
71355,64.63159839808941,10.54072380065918,40.0,113.8359375,1
71356,64.68159839883447,9.524822235107422,38.1,113.8359375,1
71357,64.73159839957952,10.019779205322266,30.4,113.8359375,1
71358,64.78159840032458,9.52601432800293,34.1,113.8359375,1
71359,64.83159840106964,10.529518127441406,35.1,113.8359375,1
71360,64.8815984018147,10.523319244384766,31.7,113.8359375,1
71361,64.93159840255976,10.525941848754883,26.9,113.8359375,1
71362,64.98159840330482,10.533332824707031,29.2,113.8359375,1
71363,65.03159840404987,10.166645050048828,28.0,113.8359375,1
71364,65.08159840479493,9.247541427612305,25.0,113.8359375,1
71365,65.13159840553999,11.522531509399414,34.4,113.8359375,1
71366,65.18159840628505,9.523391723632812,53.3,113.8359375,1
71367,65.2315984070301,11.053085327148438,7.1,113.8359375,1
71368,65.28159840777516,10.526418685913086,55.9,113.8359375,1
71369,65.33159840852022,10.526657104492188,25.0,113.8359375,1
71370,65.38159840926528,11.527061462402344,31.6,113.8359375,1
71371,65.43159841001034,10.092496871948242,40.5,113.8359375,1
71372,65.4815984107554,10.341405868530273,15.8,113.8359375,1
71373,65.53159841150045,9.352684020996094,32.7,113.8359375,1
71374,65.58159841224551,10.519981384277344,15.4,113.8359375,1
71375,65.63159841299057,8.544206619262695,21.3,113.8359375,1
71376,65.68159841373563,10.530710220336914,34.6,113.8359375,1
71377,65.73159841448069,11.044740676879883,41.5,113.8359375,1
71378,65.78159841522574,10.542631149291992,25.8,113.8359375,1
71379,65.8315984159708,11.052608489990234,29.2,113.8359375,1
71380,65.88159841671586,10.418891906738281,38.2,113.8359375,1
71381,65.93159841746092,10.518312454223633,45.5,113.8359375,1
71382,65.98159841820598,10.51783561706543,35.3,113.8359375,1
71383,66.03159841895103,12.001276016235352,31.8,113.8359375,1
71384,66.08159841969609,9.536266326904297,40.6,113.8359375,1
71385,66.13159842044115,10.04791259765625,28.1,113.8359375,1
71386,66.18159842118621,10.537147521972656,30.4,113.83984375,1
71387,66.23159842193127,10.040044784545898,17.8,113.83984375,1
71388,66.28159842267632,11.55543327331543,25.3,113.83984375,1
71389,66.33159842342138,9.535074234008789,28.6,113.83984375,1
71390,66.38159842416644,10.41865348815918,33.3,113.83984375,1
71391,66.4315984249115,9.53531265258789,48.7,113.83984375,1
71392,66.48159842565656,11.324167251586914,40.4,113.83984375,1
71393,66.53159842640162,10.52403450012207,32.8,113.83984375,1
71394,66.58159842714667,11.541366577148438,35.1,113.83984375,1
71395,66.63159842789173,10.063886642456055,33.3,113.83984375,1
71396,66.68159842863679,10.519981384277344,35.4,113.83984375,1
71397,66.73159842938185,11.52801513671875,36.6,113.83984375,1
71398,66.7815984301269,11.536836624145508,15.8,113.83984375,1
71399,66.83159843087196,10.526180267333984,61.8,113.83984375,1
71400,66.88159843161702,9.532451629638672,36.9,113.83984375,1
71401,66.93159843236208,8.54182243347168,32.0,113.83984375,1
71402,66.98159843310714,10.530948638916016,31.5,113.83984375,1
71403,67.0315984338522,10.519742965698242,10.3,113.83984375,1
71404,67.08159843459725,10.5133056640625,28.3,113.90234375,1
71405,67.13159843534231,11.542797088623047,37.6,113.90234375,1
71406,67.18159843608737,10.523319244384766,43.8,113.90234375,1
71407,67.23159843683243,10.542631149291992,50.0,113.90234375,2
71408,67.28159843757749,10.546684265136719,33.7,113.90234375,2
71409,67.33159843832254,10.11967658996582,4.7,113.90234375,1
71410,67.3815984390676,9.530782699584961,27.3,113.90234375,1
71411,67.43159843981266,9.002685546875,21.6,113.90234375,2
71412,67.48159844055772,10.530948638916016,16.3,113.90234375,2
71413,67.53159844130278,11.536598205566406,25.0,113.90234375,1
71414,67.58159844204783,11.672258377075195,23.7,113.90234375,1
71415,67.63159844279289,11.538028717041016,28.8,113.90234375,1
71416,67.68159844353795,12.050151824951172,34.2,113.90234375,2
71417,67.73159844428301,11.467933654785156,20.0,113.90234375,1
71418,67.78159844502807,10.452508926391602,21.9,113.90234375,2
71419,67.83159844577312,7.508993148803711,45.0,113.90234375,1
71420,67.88159844651818,8.518457412719727,30.8,113.90234375,1
71421,67.93159844726324,9.545087814331055,39.0,113.90625,2
71422,67.9815984480083,8.527755737304688,37.0,113.90625,2
71423,68.03159844875336,10.538816452026367,35.9,113.90625,1
71424,68.08159844949841,9.52911376953125,29.4,113.90625,2
71425,68.13159845024347,9.5367431640625,37.0,113.90625,2
71426,68.18159845098853,10.536432266235352,43.3,113.90625,2
71427,68.23159845173359,11.543035507202148,46.9,113.90625,2
71428,68.28159845247865,10.531425476074219,35.7,113.90625,2
71429,68.3315984532237,9.016275405883789,45.7,113.90625,1
71430,68.38159845396876,9.52768325805664,36.5,113.90625,2
71431,68.43159845471382,11.221885681152344,50.0,113.90625,2
71432,68.48159845545888,10.538339614868164,21.9,113.90625,1
71433,68.53159845620394,11.54780387878418,16.1,113.90625,1
71434,68.581598456949,10.547637939453125,34.2,113.90625,2
71435,68.63159845769405,11.544942855834961,32.3,113.90625,2
71436,68.68159845843911,10.54239273071289,50.0,113.90625,2
71437,68.73159845918417,10.048627853393555,30.7,113.90625,3
71438,68.78159845992923,10.531902313232422,47.2,113.90625,3
71439,68.83159846067429,11.524200439453125,16.7,113.90625,3
71440,68.88159846141934,11.218547821044922,30.3,113.90625,2
71441,68.9315984621644,11.0321044921875,28.5,113.90625,3
71442,68.98159846290946,11.555194854736328,35.1,113.90625,3
71443,69.03159846365452,7.011175155639648,22.7,113.90625,3
71444,69.08159846439958,7.530450820922852,23.3,113.90625,3
71445,69.13159846514463,11.116266250610352,25.0,113.90625,3
71446,69.18159846588969,7.542133331298828,42.9,113.90625,2
71447,69.23159846663475,10.54072380065918,28.0,113.90625,3
71448,69.28159846737981,10.531425476074219,8.7,113.90625,2
71449,69.33159846812487,9.732484817504883,34.3,113.90625,3
71450,69.38159846886992,8.022308349609375,20.2,113.90625,3
71451,69.43159846961498,11.536598205566406,40.0,113.90625,3
71452,69.48159847036004,10.52999496459961,25.6,113.90625,3
71453,69.5315984711051,7.012367248535156,33.7,113.90625,2
71454,69.58159847185016,8.52513313293457,16.7,113.90625,2
71455,69.63159847259521,7.996797561645508,31.6,113.90625,3
71456,69.68159847334027,8.194446563720703,33.6,113.91015625,3
71457,69.73159847408533,9.521007537841797,21.1,113.91015625,3
71458,69.78159847483039,10.532379150390625,35.6,113.91015625,3
71459,69.83159847557545,9.540319442749023,43.4,113.91015625,3
71460,69.8815984763205,9.014606475830078,35.8,113.91015625,2
71461,69.93159847706556,10.083675384521484,27.6,113.91015625,3
71462,69.98159847781062,6.529092788696289,32.7,113.91015625,3
71463,70.03159847855568,13.528108596801758,31.9,113.91015625,3
71464,70.08159847930074,10.527372360229492,34.2,113.91015625,3
71465,70.1315984800458,10.387182235717773,29.2,113.91015625,3
71466,70.18159848079085,9.01174545288086,22.5,113.91015625,3
71467,70.23159848153591,8.509397506713867,31.3,113.91015625,2
71468,70.28159848228097,9.338617324829102,100.0,113.91015625,2
71469,70.33159848302603,10.529041290283203,18.3,113.91015625,3
71470,70.38159848377109,6.998300552368164,3.3,113.91015625,3
71471,70.43159848451614,10.337114334106445,36.8,113.91015625,3
71472,70.4815984852612,8.538961410522461,23.6,113.91015625,3
71473,70.53159848600626,8.541345596313477,34.8,113.91015625,3
71474,70.58159848675132,8.070945739746094,34.2,113.91015625,3
71475,70.63159848749638,10.701417922973633,40.0,113.91015625,2
71476,70.68159848824143,9.522438049316406,52.9,113.91015625,2
71477,70.73159848898649,7.525205612182617,39.7,113.91015625,2
71478,70.78159848973155,8.150100708007812,30.2,113.91015625,3
71479,70.83159849047661,10.085582733154297,11.4,113.91015625,2
71480,70.88159849122167,10.520458221435547,22.2,113.91015625,2
71481,70.93159849196672,10.520219802856445,26.8,113.91015625,1
71482,70.98159849271178,9.528160095214844,59.3,113.91015625,2
71483,71.03159849345684,9.517431259155273,30.6,113.91015625,2
71484,71.0815984942019,10.03408432006836,51.4,113.91015625,3
71485,71.13159849494696,8.512735366821289,47.1,113.91015625,2
71486,71.18159849569201,9.539604187011719,55.8,113.91015625,2
71487,71.23159849643707,12.119293212890625,52.1,113.91015625,2
71488,71.28159849718213,10.145187377929688,35.4,113.91015625,2
71489,71.33159849792719,12.124776840209961,63.0,113.91015625,2
71490,71.38159849867225,10.540962219238281,39.2,113.9140625,1
71491,71.4315984994173,10.514497756958008,60.0,113.9140625,2
71492,71.48159850016236,11.529684066772461,17.4,113.9140625,2
71493,71.53159850090742,12.349367141723633,23.4,113.9140625,1
71494,71.58159850165248,11.542558670043945,27.5,113.9140625,2
71495,71.63159850239754,10.543107986450195,35.3,113.9140625,1
71496,71.6815985031426,11.548280715942383,29.8,113.9140625,1
71497,71.73159850388765,11.535167694091797,20.5,113.9140625,1
71498,71.78159850463271,9.532928466796875,29.5,113.9140625,1
71499,71.83159850537777,11.54780387878418,26.9,113.9140625,2
71500,71.88159850612283,9.531259536743164,45.1,113.9140625,1
71501,71.93159850686789,13.072013854980469,32.7,113.9140625,1
71502,71.98159850761294,11.540651321411133,33.3,113.9140625,2
71503,72.031598508358,9.531497955322266,37.9,113.9140625,1
71504,72.08159850910306,12.10474967956543,34.8,113.9140625,1
71505,72.13159850984812,9.496212005615234,33.8,113.9140625,1
71506,72.18159851059318,13.116836547851562,35.7,113.9140625,1
71507,72.23159851133823,12.110233306884766,44.8,113.9140625,1
71508,72.28159851208329,13.097524642944336,38.3,113.9140625,1
71509,72.33159851282835,11.53564453125,36.4,113.9140625,1
71510,72.38159851357341,11.596918106079102,31.0,113.9140625,1
71511,72.43159851431847,11.592864990234375,39.0,113.9140625,1
71512,72.48159851506352,11.475086212158203,38.4,113.9140625,2
71513,72.53159851580858,11.500835418701172,37.7,113.9140625,2
71514,72.58159851655364,12.549877166748047,31.7,113.9140625,2
71515,72.6315985172987,12.120246887207031,12.9,113.9140625,1
71516,72.68159851804376,11.624574661254883,47.8,113.9140625,2
71517,72.73159851878881,11.590003967285156,44.9,113.9140625,1
71518,72.78159851953387,12.150049209594727,48.8,113.9140625,1
71519,72.83159852027893,11.480569839477539,50.0,113.9140625,1
71520,72.88159852102399,13.005256652832031,38.3,113.9140625,2
71521,72.93159852176905,12.083292007446289,40.3,113.9140625,2
71522,72.9815985225141,12.51363754272461,20.7,113.9140625,2
71523,73.03159852325916,12.490510940551758,40.9,113.9140625,2
71524,73.08159852400422,11.538982391357422,48.4,113.9140625,2
71525,73.13159852474928,11.484861373901367,44.0,113.9140625,2
71526,73.18159852549434,12.557268142700195,32.0,113.91796875,2
71527,73.2315985262394,11.077404022216797,61.8,113.91796875,1
71528,73.28159852698445,12.135982513427734,23.8,113.91796875,1
71529,73.33159852772951,10.188102722167969,31.5,113.91796875,2
71530,73.38159852847457,14.547348022460938,46.4,113.91796875,1
71531,73.43159852921963,10.542869567871094,36.2,113.91796875,1
71532,73.48159852996469,11.533260345458984,43.7,113.91796875,1
71533,73.53159853070974,10.54692268371582,45.9,113.91796875,1
71534,73.5815985314548,11.539936065673828,22.2,113.91796875,1
71535,73.63159853219986,12.225866317749023,30.4,113.91796875,1
71536,73.68159853294492,12.535810470581055,40.0,113.91796875,1
71537,73.73159853368998,11.53254508972168,43.3,113.91796875,1
71538,73.78159853443503,10.539531707763672,37.3,113.91796875,1
71539,73.83159853518009,11.563777923583984,35.5,113.91796875,1
71540,73.88159853592515,11.531829833984375,33.3,113.91796875,1
71541,73.93159853667021,13.54360580444336,35.5,113.91796875,1
71542,73.98159853741527,11.105537414550781,60.7,113.91796875,1
71543,74.03159853816032,11.54470443725586,28.8,113.91796875,1
71544,74.08159853890538,12.542486190795898,30.0,113.91796875,1
71545,74.13159853965044,11.538028717041016,25.2,113.91796875,1
71546,74.1815985403955,12.542963027954102,41.7,113.91796875,1
71547,74.23159854114056,10.535478591918945,17.2,113.91796875,1
71548,74.28159854188561,10.548591613769531,38.7,113.91796875,2
